Point Y,Point X,InstallDate
32.15110316,-110.9433046,8/30/2016
32.15078785,-110.9436083,8/30/2016
32.15055399,-110.9433097,8/30/2016
32.15035261,-110.9436133,8/30/2016
32.1497222,-110.9436186,8/30/2016
32.14940099,-110.9433197,8/30/2016
32.14909125,-110.9436292,8/30/2016
32.13784489,-110.9345369,8/31/2016
32.1374903,-110.9348358,8/31/2016
32.13717096,-110.9345214,8/31/2016
32.13678816,-110.9348241,8/31/2016
32.13641376,-110.9345091,8/31/2016
32.13609432,-110.93482,8/31/2016
32.14589216,-110.9347054,8/31/2016
32.14528213,-110.9346911,8/31/2016
32.14460551,-110.9346757,8/31/2016
32.14392427,-110.9346624,8/31/2016
32.14322899,-110.9346507,8/31/2016
32.14252789,-110.9346358,8/31/2016
32.1418404,-110.9346233,8/31/2016
32.14079704,-110.9349034,8/31/2016
32.14047134,-110.9345977,8/31/2016
32.1401434,-110.9348995,8/31/2016
32.13977424,-110.9345778,8/31/2016
32.13943299,-110.9348757,8/31/2016
32.13915699,-110.9345677,8/31/2016
32.13887742,-110.9348655,8/31/2016
32.13852333,-110.9345514,8/31/2016
32.13815576,-110.934852,8/31/2016
32.13574048,-110.9345226,8/31/2016
32.1355586,-110.9348304,8/31/2016
32.13529249,-110.9345214,8/31/2016
32.16460399,-110.9432427,8/31/2016
32.16508175,-110.9432696,8/31/2016
32.16581845,-110.9432433,8/31/2016
32.16629899,-110.9432487,8/31/2016
32.1668856,-110.9432724,8/31/2016
32.16742699,-110.9432657,8/31/2016
32.16798299,-110.9432727,8/31/2016
32.17738229,-110.9446868,8/31/2016
32.17707435,-110.9442281,8/31/2016
32.17682199,-110.9447517,8/31/2016
32.17590399,-110.9446467,8/31/2016
32.17533899,-110.9446407,8/31/2016
32.17514699,-110.9442667,8/31/2016
32.17478699,-110.9445997,8/31/2016
32.17451399,-110.9441917,8/31/2016
32.17425099,-110.9444857,8/31/2016
32.17397099,-110.9440737,8/31/2016
32.17386999,-110.9438817,8/31/2016
32.17434399,-110.9438327,8/31/2016
32.17406199,-110.9445167,8/31/2016
32.17442599,-110.9447417,8/31/2016
32.17482299,-110.9450377,8/31/2016
32.17369799,-110.9443467,8/31/2016
32.17337626,-110.9437543,8/31/2016
32.17307381,-110.9440408,8/31/2016
32.17286894,-110.9436028,8/31/2016
32.17260799,-110.9438767,8/31/2016
32.17234275,-110.9433991,8/31/2016
32.17206524,-110.9437086,8/31/2016
32.17182399,-110.9433037,8/31/2016
32.17152699,-110.9436417,8/31/2016
32.17127399,-110.9432447,8/31/2016
32.17098499,-110.9436237,8/31/2016
32.17071699,-110.9432427,8/31/2016
32.17041904,-110.9436289,8/31/2016
32.17012299,-110.9432367,8/31/2016
32.16983821,-110.9436182,8/31/2016
32.16960299,-110.9432337,8/31/2016
32.16828558,-110.9436163,8/31/2016
32.16778999,-110.9436057,8/31/2016
32.16724802,-110.9435964,8/31/2016
32.16663533,-110.9435715,8/31/2016
32.16605793,-110.9435522,8/31/2016
32.16537899,-110.9435457,8/31/2016
32.16479584,-110.94354,8/31/2016
32.16428378,-110.9435392,8/31/2016
32.16383986,-110.9435554,8/31/2016
32.1782741,-110.9442374,8/31/2016
32.17845983,-110.9446757,8/31/2016
32.17869848,-110.9442515,8/31/2016
32.17901235,-110.944688,8/31/2016
32.17924556,-110.9442541,8/31/2016
32.179544,-110.9446767,8/31/2016
32.179823,-110.9442707,8/31/2016
32.17793656,-110.9446533,8/31/2016
32.17769312,-110.9442304,8/31/2016
32.14823312,-110.9351721,9/1/2016
32.14794835,-110.9348134,9/1/2016
32.14770301,-110.9351261,9/1/2016
32.1473607,-110.9348153,9/1/2016
32.14699699,-110.9350967,9/1/2016
32.14666387,-110.9347656,9/1/2016
32.14634727,-110.9350436,9/1/2016
32.14564084,-110.9349922,9/1/2016
32.14493225,-110.934988,9/1/2016
32.14426933,-110.9349698,9/1/2016
32.1435568,-110.934961,9/1/2016
32.14287902,-110.9349451,9/1/2016
32.14224364,-110.9349351,9/1/2016
32.13498741,-110.9348605,9/1/2016
32.16175071,-110.9348532,9/1/2016
32.16147823,-110.9351566,9/1/2016
32.16120284,-110.9348531,9/1/2016
32.16092697,-110.9351558,9/1/2016
32.16067689,-110.9348563,9/1/2016
32.16037934,-110.9351564,9/1/2016
32.160104,-110.9348561,9/1/2016
32.159816,-110.9351584,9/1/2016
32.15955503,-110.9348599,9/1/2016
32.15928254,-110.9351645,9/1/2016
32.15900651,-110.9348597,9/1/2016
32.1587312,-110.9351649,9/1/2016
32.15845803,-110.9348624,9/1/2016
32.15818189,-110.9351674,9/1/2016
32.15795496,-110.9348653,9/1/2016
32.15762999,-110.9351687,9/1/2016
32.15735699,-110.9348652,9/1/2016
32.1568076,-110.9348698,9/1/2016
32.15650564,-110.9351718,9/1/2016
32.1562055,-110.934871,9/1/2016
32.15590039,-110.9351791,9/1/2016
32.15560055,-110.9348347,9/1/2016
32.15529593,-110.9351808,9/1/2016
32.15499372,-110.9348807,9/1/2016
32.1547428,-110.9351815,9/1/2016
32.15439186,-110.9348801,9/1/2016
32.15408675,-110.935188,9/1/2016
32.15380385,-110.9348841,9/1/2016
32.15348218,-110.935191,9/1/2016
32.15319335,-110.9348757,9/1/2016
32.15284971,-110.9351911,9/1/2016
32.1525189,-110.9348629,9/1/2016
32.15220508,-110.9351968,9/1/2016
32.15216187,-110.9348574,9/1/2016
32.15180549,-110.9348521,9/1/2016
32.15154879,-110.9351982,9/1/2016
32.15121762,-110.9348903,9/1/2016
32.15088698,-110.9351869,9/1/2016
32.1505632,-110.9348791,9/1/2016
32.15020399,-110.9351727,9/1/2016
32.14990963,-110.9348651,9/1/2016
32.14953299,-110.9351677,9/1/2016
32.14924365,-110.9348123,9/1/2016
32.16288595,-110.9351021,9/1/2016
32.16268707,-110.9353629,9/1/2016
32.16231948,-110.9349024,9/1/2016
32.16201628,-110.9351602,9/1/2016
32.23716568,-110.9941733,9/2/2016
32.23781419,-110.9941721,9/2/2016
32.23585035,-110.9941501,9/2/2016
32.23840429,-110.9939664,9/2/2016
32.241262,-110.9941717,9/2/2016
32.240692,-110.9939637,9/2/2016
32.239509,-110.9935447,9/2/2016
32.23895046,-110.9932917,9/2/2016
32.23916275,-110.9928378,9/2/2016
32.240127,-110.9937657,9/2/2016
32.23545535,-110.9862668,9/2/2016
32.23648274,-110.9941631,9/2/2016
32.20640405,-110.9906327,9/3/2016
32.229681,-110.9850547,9/3/2016
32.229493,-110.9849397,9/3/2016
32.229623,-110.9843177,9/3/2016
32.229433,-110.9842067,9/3/2016
32.246078,-110.9720177,9/3/2016
32.24392411,-110.9719949,9/3/2016
32.25109,-110.9718177,9/3/2016
32.2513806,-110.9720633,9/3/2016
32.25170554,-110.9718189,9/3/2016
32.25203772,-110.9718166,9/3/2016
32.25260203,-110.9718157,9/3/2016
32.19940662,-110.9865381,9/3/2016
32.2028433,-110.9958726,9/3/2016
32.21397806,-110.9881533,9/3/2016
32.21570462,-110.988253,9/3/2016
32.244821,-110.9720167,9/3/2016
32.23272107,-110.9900707,9/3/2016
32.20732824,-110.9909266,9/3/2016
32.19847951,-110.9976328,9/3/2016
32.19850934,-110.9971343,9/3/2016
32.17777079,-110.9988726,9/3/2016
32.20709704,-110.9913973,9/3/2016
32.22064305,-110.9809012,9/3/2016
32.15708099,-110.9351677,9/7/2016
32.16317499,-110.9427817,9/7/2016
32.16314107,-110.9421519,9/7/2016
32.16342696,-110.9418767,9/7/2016
32.16316404,-110.940021,9/7/2016
32.16341699,-110.9396397,9/7/2016
32.16314231,-110.937693,9/7/2016
32.16338299,-110.9373037,9/7/2016
32.16309049,-110.9345273,9/7/2016
32.16309054,-110.932535,9/7/2016
32.16310099,-110.9318187,9/7/2016
32.16309799,-110.9311167,9/7/2016
32.16307499,-110.9304007,9/7/2016
32.16307999,-110.9297047,9/7/2016
32.16850633,-110.9428069,9/7/2016
32.16809906,-110.9428646,9/7/2016
32.1681133,-110.9424344,9/7/2016
32.16768588,-110.9424492,9/7/2016
32.16771858,-110.9420183,9/7/2016
32.16728011,-110.9420148,9/7/2016
32.16731601,-110.9415688,9/7/2016
32.16690431,-110.941557,9/7/2016
32.1669262,-110.9410611,9/7/2016
32.16655101,-110.9410662,9/7/2016
32.16662237,-110.940605,9/7/2016
32.16617182,-110.9404723,9/7/2016
32.16627019,-110.9400399,9/7/2016
32.16586947,-110.939981,9/7/2016
32.16594199,-110.9395187,9/7/2016
32.16552906,-110.9394358,9/7/2016
32.1656192,-110.9389983,9/7/2016
32.16522078,-110.9389417,9/7/2016
32.16520508,-110.9383491,9/7/2016
32.1649199,-110.9384611,9/7/2016
32.16496299,-110.9379557,9/7/2016
32.16455581,-110.9378917,9/7/2016
32.16463899,-110.9374357,9/7/2016
32.16424873,-110.9373998,9/7/2016
32.16431819,-110.9369196,9/7/2016
32.16395537,-110.936931,9/7/2016
32.16398995,-110.9363949,9/7/2016
32.16358587,-110.9363406,9/7/2016
32.24289661,-110.9966246,9/7/2016
32.24267063,-110.9957749,9/7/2016
32.24220089,-110.9952041,9/7/2016
32.243841,-110.9974977,9/7/2016
32.243716,-110.9981347,9/7/2016
32.24358793,-110.9989606,9/7/2016
32.24342054,-110.9998618,9/7/2016
32.24309884,-111.000746,9/7/2016
32.24281591,-111.0013514,9/7/2016
32.24252849,-111.0019858,9/7/2016
32.24603354,-111.0020718,9/7/2016
32.24607218,-111.0013292,9/7/2016
32.24605098,-111.0005766,9/7/2016
32.243307,-110.9974857,9/7/2016
32.242734,-110.9974877,9/7/2016
32.24175218,-110.9946263,9/7/2016
32.24194341,-110.9932668,9/7/2016
32.243106,-110.9944627,9/7/2016
32.239971,-110.9923727,9/7/2016
32.1634185,-110.9404096,9/7/2016
32.16315899,-110.9392447,9/7/2016
32.16341852,-110.9388704,9/7/2016
32.16315959,-110.9384698,9/7/2016
32.16340456,-110.9380813,9/7/2016
32.16313799,-110.9415487,9/7/2016
32.16342638,-110.941298,9/7/2016
32.16316799,-110.9407687,9/7/2016
32.240593,-110.9925937,9/7/2016
32.22958591,-110.9830389,9/7/2016
32.22969708,-110.9830979,9/7/2016
32.22956549,-110.9827828,9/7/2016
32.22955074,-110.9827714,9/7/2016
32.22923139,-110.9829504,9/7/2016
32.22925748,-110.9827224,9/7/2016
32.2292745,-110.983059,9/7/2016
32.17779294,-110.9587378,9/9/2016
32.17777499,-110.9581027,9/9/2016
32.17773999,-110.9574017,9/9/2016
32.17772799,-110.9567817,9/9/2016
32.17801199,-110.9612807,9/9/2016
32.17802999,-110.9606467,9/9/2016
32.17803499,-110.9599097,9/9/2016
32.17802208,-110.959242,9/9/2016
32.17801599,-110.9583597,9/9/2016
32.17800099,-110.9577227,9/9/2016
32.17799499,-110.9570837,9/9/2016
32.17770899,-110.9719277,9/9/2016
32.17771099,-110.9725827,9/9/2016
32.17770799,-110.9732687,9/9/2016
32.17770099,-110.9739067,9/9/2016
32.17773637,-110.9616174,9/9/2016
32.17775361,-110.9623306,9/9/2016
32.17775899,-110.9630207,9/9/2016
32.17775099,-110.9645637,9/9/2016
32.17774999,-110.9651987,9/9/2016
32.17774399,-110.9659817,9/9/2016
32.17774699,-110.9666637,9/9/2016
32.17773099,-110.9674207,9/9/2016
32.17772199,-110.9698757,9/9/2016
32.17771399,-110.9706547,9/9/2016
32.17771299,-110.9712967,9/9/2016
32.17770237,-110.9746838,9/9/2016
32.17769957,-110.9753784,9/9/2016
32.17770199,-110.9759827,9/9/2016
32.17769899,-110.9767417,9/9/2016
32.17792899,-110.9784447,9/9/2016
32.17792699,-110.9791237,9/9/2016
32.17800099,-110.9620037,9/9/2016
32.17799699,-110.9627217,9/9/2016
32.17798999,-110.9635047,9/9/2016
32.17799199,-110.9642387,9/9/2016
32.17799199,-110.9649497,9/9/2016
32.17799327,-110.9656598,9/9/2016
32.17798599,-110.9663417,9/9/2016
32.17798299,-110.9670687,9/9/2016
32.17797645,-110.9677461,9/9/2016
32.1779449,-110.9688645,9/9/2016
32.17793899,-110.9694857,9/9/2016
32.17793099,-110.9702557,9/9/2016
32.17793138,-110.9710217,9/9/2016
32.17792899,-110.9722227,9/9/2016
32.17793399,-110.9728837,9/9/2016
32.17792499,-110.9736307,9/9/2016
32.17792699,-110.9743087,9/9/2016
32.17792599,-110.9749597,9/9/2016
32.17792699,-110.9757167,9/9/2016
32.17791699,-110.9770197,9/9/2016
32.17806212,-110.9681056,9/9/2016
32.244,-110.9966057,9/9/2016
32.24407964,-110.9958243,9/9/2016
32.24363057,-110.995109,9/9/2016
32.24260493,-110.9911745,9/9/2016
32.2419313,-110.9910956,9/9/2016
32.24125099,-110.9929914,9/9/2016
32.2424334,-110.9938687,9/9/2016
32.24384699,-110.9937049,9/9/2016
32.24346267,-110.9930605,9/9/2016
32.24314171,-110.992259,9/9/2016
32.24263103,-110.9919976,9/9/2016
32.241815,-110.9918957,9/9/2016
32.24108269,-110.9918461,9/9/2016
32.24459092,-110.9929004,9/9/2016
32.24429235,-110.9920579,9/9/2016
32.24392709,-110.9914442,9/9/2016
32.24324621,-110.9912469,9/9/2016
32.24126084,-110.9910125,9/9/2016
32.24062409,-110.9909363,9/9/2016
32.23995691,-110.9908746,9/9/2016
32.23971882,-110.9915704,9/9/2016
32.23933078,-110.9907396,9/9/2016
32.238688,-110.9906487,9/9/2016
32.17764299,-110.9681007,9/9/2016
32.17763699,-110.9684477,9/9/2016
32.17776131,-110.9610272,9/9/2016
32.17779538,-110.9602429,9/9/2016
32.17779833,-110.959546,9/9/2016
32.23933,-110.9921087,9/9/2016
32.23871739,-110.991921,9/9/2016
32.17796582,-110.9777205,9/9/2016
32.17766069,-110.9774519,9/9/2016
32.17769962,-110.977391,9/9/2016
32.17792779,-110.9773661,9/9/2016
32.17794575,-110.9777667,9/9/2016
32.1776628,-110.9778176,9/9/2016
32.17762161,-110.9777689,9/9/2016
32.17803742,-110.9586234,9/9/2016
32.17799497,-110.9630179,9/9/2016
32.17767382,-110.9561081,9/9/2016
32.17773905,-110.9560941,9/9/2016
32.17800132,-110.9561148,9/9/2016
32.17802289,-110.9561598,9/9/2016
32.17804673,-110.9564376,9/9/2016
32.17800274,-110.9565013,9/9/2016
32.17770975,-110.9564795,9/9/2016
32.17767927,-110.9564358,9/9/2016
32.17776654,-110.9583066,9/9/2016
32.17798019,-110.9680761,9/9/2016
32.17768602,-110.9680556,9/9/2016
32.17767623,-110.9684969,9/9/2016
32.17796542,-110.9684996,9/9/2016
32.17801707,-110.9684439,9/9/2016
32.17755027,-110.9561426,9/9/2016
32.238089,-111.0024647,9/10/2016
32.2451232,-111.0022084,9/10/2016
32.24401969,-111.0021951,9/10/2016
32.24457218,-111.0022056,9/10/2016
32.24561299,-110.997492,9/10/2016
32.24465889,-110.9974883,9/10/2016
32.24528968,-110.9989782,9/10/2016
32.239603,-111.0026691,9/10/2016
32.23911515,-111.0027516,9/10/2016
32.23797342,-111.0026671,9/10/2016
32.24418992,-110.9989663,9/10/2016
32.24496953,-111.0006057,9/10/2016
32.24216908,-111.0022341,9/10/2016
32.13396097,-110.9519248,9/11/2016
32.15003646,-110.9433207,9/11/2016
32.13421999,-110.9695187,9/11/2016
32.16399799,-110.9432407,9/11/2016
32.22948947,-110.9900776,9/11/2016
32.25075729,-110.9720633,9/11/2016
32.250443,-110.9860257,9/11/2016
32.23687245,-110.9525609,9/11/2016
32.25040342,-110.9808605,9/11/2016
32.23579797,-110.9747484,9/11/2016
32.16343643,-110.9424756,9/12/2016
32.16310899,-110.9368667,9/12/2016
32.17775799,-110.9557887,9/12/2016
32.17775999,-110.9551627,9/12/2016
32.17776099,-110.9545137,9/12/2016
32.17776499,-110.9538297,9/12/2016
32.17777499,-110.9531747,9/12/2016
32.17799199,-110.9558087,9/12/2016
32.17799433,-110.9554363,9/12/2016
32.17799837,-110.9548069,9/12/2016
32.17799599,-110.9541117,9/12/2016
32.17800899,-110.9535167,9/12/2016
32.178133,-110.9281887,9/12/2016
32.177806,-110.9284627,9/12/2016
32.178119,-110.9302287,9/12/2016
32.1778,-110.9305537,9/12/2016
32.178105,-110.9329227,9/12/2016
32.177783,-110.9332637,9/12/2016
32.1781,-110.9349287,9/12/2016
32.177773,-110.9353237,9/12/2016
32.178098,-110.9369837,9/12/2016
32.177763,-110.9373447,9/12/2016
32.17774979,-110.9392107,9/12/2016
32.17773891,-110.9402246,9/12/2016
32.1777017,-110.9408493,9/12/2016
32.178078,-110.9410357,9/12/2016
32.17768368,-110.9691914,9/12/2016
32.17765528,-110.9781388,9/12/2016
32.17770099,-110.9794937,9/12/2016
32.17770299,-110.9801087,9/12/2016
32.17771099,-110.9808227,9/12/2016
32.17792543,-110.9798302,9/12/2016
32.17796499,-110.9805107,9/12/2016
32.178153,-110.9269767,9/12/2016
32.177817,-110.9271667,9/12/2016
32.178149,-110.9275147,9/12/2016
32.177813,-110.9278397,9/12/2016
32.178142,-110.9288517,9/12/2016
32.177816,-110.9292017,9/12/2016
32.178126,-110.9295707,9/12/2016
32.177804,-110.9298757,9/12/2016
32.178124,-110.9309077,9/12/2016
32.177793,-110.9312327,9/12/2016
32.178116,-110.9315757,9/12/2016
32.178102,-110.9336217,9/12/2016
32.177776,-110.9339517,9/12/2016
32.178107,-110.9342847,9/12/2016
32.177777,-110.9346257,9/12/2016
32.178101,-110.9356727,9/12/2016
32.177766,-110.9360277,9/12/2016
32.178094,-110.9364367,9/12/2016
32.177767,-110.9366657,9/12/2016
32.17776,-110.9380327,9/12/2016
32.177752,-110.9386767,9/12/2016
32.1777121,-110.9405072,9/12/2016
32.16346731,-110.9435719,9/12/2016
32.1634353,-110.9435968,9/12/2016
32.16314746,-110.9435815,9/12/2016
32.16311795,-110.9435339,9/12/2016
32.16315026,-110.9431987,9/12/2016
32.16349403,-110.9432439,9/12/2016
32.16347507,-110.9432039,9/12/2016
32.16317216,-110.9431812,9/12/2016
32.16307831,-110.9356433,9/12/2016
32.17771093,-110.9828629,9/12/2016
32.16349577,-110.9559954,9/12/2016
32.16353864,-110.9560354,9/12/2016
32.16348747,-110.9563989,9/12/2016
32.16354487,-110.9563262,9/12/2016
32.16319772,-110.9560203,9/12/2016
32.16318611,-110.9562936,9/12/2016
32.16323013,-110.9563565,9/12/2016
32.16322781,-110.9559825,9/12/2016
32.16294985,-110.9560358,9/12/2016
32.17802914,-110.9527669,9/12/2016
32.17805986,-110.9523926,9/12/2016
32.17780641,-110.9521657,9/12/2016
32.17775928,-110.9397144,9/12/2016
32.17778842,-110.9324402,9/12/2016
32.16311522,-110.9352968,9/12/2016
32.16336272,-110.9359446,9/12/2016
32.16380427,-110.9562945,9/12/2016
32.16322737,-110.9566581,9/12/2016
32.16346789,-110.9555972,9/12/2016
32.13343499,-110.9348427,9/13/2016
32.13296677,-110.9348371,9/13/2016
32.13184057,-110.9348376,9/13/2016
32.13027865,-110.9348082,9/13/2016
32.12918748,-110.9344503,9/13/2016
32.12797781,-110.9348238,9/13/2016
32.12767941,-110.9344404,9/13/2016
32.12664588,-110.9344392,9/13/2016
32.12646847,-110.9348182,9/13/2016
32.1262138,-110.9344313,9/13/2016
32.1260152,-110.9348158,9/13/2016
32.12568871,-110.9344371,9/13/2016
32.12541371,-110.9348135,9/13/2016
32.12440553,-110.9348175,9/13/2016
32.12418228,-110.9344401,9/13/2016
32.16313676,-110.9828386,9/13/2016
32.16311783,-110.9821009,9/13/2016
32.16310799,-110.9804997,9/13/2016
32.16310768,-110.9797466,9/13/2016
32.1631195,-110.9766297,9/13/2016
32.16312244,-110.9756901,9/13/2016
32.16312599,-110.9750027,9/13/2016
32.16312844,-110.9742658,9/13/2016
32.16313313,-110.9734008,9/13/2016
32.16313299,-110.9725897,9/13/2016
32.16313706,-110.9717758,9/13/2016
32.1631373,-110.9700835,9/13/2016
32.16312299,-110.9693347,9/13/2016
32.16311655,-110.9686732,9/13/2016
32.16336199,-110.9770637,9/13/2016
32.16335899,-110.9762447,9/13/2016
32.16336883,-110.9753125,9/13/2016
32.16337114,-110.9746473,9/13/2016
32.16336958,-110.9738748,9/13/2016
32.16337397,-110.9729563,9/13/2016
32.16336799,-110.9721697,9/13/2016
32.16338013,-110.9705139,9/13/2016
32.16338707,-110.9697522,9/13/2016
32.16337299,-110.9689687,9/13/2016
32.16341623,-110.9824622,9/13/2016
32.16334273,-110.9809233,9/13/2016
32.16334948,-110.9801596,9/13/2016
32.16335732,-110.9792964,9/13/2016
32.16335663,-110.9785111,9/13/2016
32.25054247,-110.9956237,9/13/2016
32.16303752,-110.9679912,9/13/2016
32.16336504,-110.9714556,9/13/2016
32.16310127,-110.9815046,9/13/2016
32.1324453,-110.9348392,9/13/2016
32.13132322,-110.9348266,9/13/2016
32.13085018,-110.9348274,9/13/2016
32.12987562,-110.9348243,9/13/2016
32.12945932,-110.9348233,9/13/2016
32.12875599,-110.9344457,9/13/2016
32.12851503,-110.9348209,9/13/2016
32.12813439,-110.9344415,9/13/2016
32.12740993,-110.9348222,9/13/2016
32.12714599,-110.9344447,9/13/2016
32.12697099,-110.9348337,9/13/2016
32.12512532,-110.9344301,9/13/2016
32.12484785,-110.934824,9/13/2016
32.12464799,-110.9344376,9/13/2016
32.12390873,-110.9348107,9/13/2016
32.12358538,-110.9344474,9/13/2016
32.12353003,-110.9348262,9/13/2016
32.16305342,-110.9683064,9/13/2016
32.22898916,-110.9989031,9/13/2016
32.14855491,-110.9777065,9/13/2016
32.16336851,-110.9777094,9/13/2016
32.16309089,-110.9776647,9/13/2016
32.16311493,-110.9773382,9/13/2016
32.1634059,-110.9773862,9/13/2016
32.13379759,-110.9680238,9/13/2016
32.13385971,-110.9677789,9/13/2016
32.25026426,-110.9955816,9/13/2016
32.25024577,-110.9952859,9/13/2016
32.25057564,-110.9953262,9/13/2016
32.20676802,-110.9559906,9/13/2016
32.20676305,-110.9563797,9/13/2016
32.20673747,-110.9560681,9/13/2016
32.2070409,-110.9560656,9/13/2016
32.20700537,-110.9560177,9/13/2016
32.2070004,-110.9563982,9/13/2016
32.20704588,-110.9563368,9/13/2016
32.20670904,-110.9563318,9/13/2016
32.22117728,-110.9592355,9/13/2016
32.22118385,-110.9596349,9/13/2016
32.22159478,-110.959637,9/13/2016
32.22162373,-110.9596088,9/13/2016
32.22115436,-110.9595875,9/13/2016
32.22113592,-110.959285,9/13/2016
32.22160077,-110.9593338,9/13/2016
32.22157082,-110.9593048,9/13/2016
32.16348188,-110.9683365,9/13/2016
32.16340007,-110.9684259,9/13/2016
32.16351378,-110.9679718,9/13/2016
32.16345985,-110.9679135,9/13/2016
32.16310394,-110.9679094,9/13/2016
32.16310184,-110.9812619,9/13/2016
32.16335178,-110.9815393,9/13/2016
32.16339428,-110.9817501,9/13/2016
32.16334725,-110.9812397,9/13/2016
32.16311162,-110.9684088,9/13/2016
32.16315261,-110.9834681,9/13/2016
32.16352507,-110.9836266,9/13/2016
32.16341078,-110.983811,9/13/2016
32.16299331,-110.9836677,9/13/2016
32.24301754,-111.0022449,9/13/2016
32.16342655,-110.967631,9/13/2016
32.16347764,-110.9816053,9/13/2016
32.13322799,-110.9779377,9/14/2016
32.16334747,-110.9279212,9/14/2016
32.16308179,-110.927561,9/14/2016
32.13371898,-110.9344673,9/14/2016
32.13318009,-110.9344647,9/14/2016
32.13269131,-110.9344594,9/14/2016
32.13164581,-110.9344532,9/14/2016
32.13008038,-110.9344535,9/14/2016
32.12898854,-110.9348258,9/14/2016
32.1633976,-110.9349109,9/14/2016
32.16335942,-110.9328812,9/14/2016
32.16335601,-110.9321599,9/14/2016
32.16335863,-110.931528,9/14/2016
32.16335539,-110.9307523,9/14/2016
32.16335354,-110.9300226,9/14/2016
32.16332999,-110.9293407,9/14/2016
32.16306899,-110.9289797,9/14/2016
32.1633486,-110.9286303,9/14/2016
32.16306899,-110.9282787,9/14/2016
32.16335999,-110.9272097,9/14/2016
32.16303799,-110.9269307,9/14/2016
32.16301199,-110.9336207,9/14/2016
32.16283585,-110.9336146,9/14/2016
32.16224279,-110.9335186,9/14/2016
32.16169899,-110.9331927,9/14/2016
32.1625638,-110.9333029,9/14/2016
32.16367599,-110.9264447,9/14/2016
32.16392499,-110.9264327,9/14/2016
32.178072,-110.9390597,9/14/2016
32.13264399,-110.9779367,9/14/2016
32.13207418,-110.9779148,9/14/2016
32.13149699,-110.9778947,9/14/2016
32.13100899,-110.9778737,9/14/2016
32.13053799,-110.9778637,9/14/2016
32.13008099,-110.9779187,9/14/2016
32.12987482,-110.9774517,9/14/2016
32.12974799,-110.9778637,9/14/2016
32.12933799,-110.9778557,9/14/2016
32.12910699,-110.9774417,9/14/2016
32.12895199,-110.9779077,9/14/2016
32.12872499,-110.9774377,9/14/2016
32.12851051,-110.9778788,9/14/2016
32.12807162,-110.9778452,9/14/2016
32.12781899,-110.9775207,9/14/2016
32.12752431,-110.9778649,9/14/2016
32.12736799,-110.9774927,9/14/2016
32.12694299,-110.9774967,9/14/2016
32.12710762,-110.9779071,9/14/2016
32.16335999,-110.9257497,9/14/2016
32.16333299,-110.9250487,9/14/2016
32.16304599,-110.9246987,9/14/2016
32.16332699,-110.9243367,9/14/2016
32.16304099,-110.9239877,9/14/2016
32.16328784,-110.9237481,9/14/2016
32.16331999,-110.9230787,9/14/2016
32.16303899,-110.9234377,9/14/2016
32.16303699,-110.9227177,9/14/2016
32.16331699,-110.9224057,9/14/2016
32.16303599,-110.9208227,9/14/2016
32.16329499,-110.9205857,9/14/2016
32.16276833,-110.926161,9/14/2016
32.13276666,-110.9344763,9/14/2016
32.13114819,-110.9344536,9/14/2016
32.13063153,-110.9344538,9/14/2016
32.12965899,-110.9344517,9/14/2016
32.178078,-110.9376777,9/14/2016
32.178079,-110.9383617,9/14/2016
32.17806,-110.9397837,9/14/2016
32.178082,-110.9403367,9/14/2016
32.16303099,-110.9221447,9/14/2016
32.16331599,-110.9217727,9/14/2016
32.16302799,-110.9214527,9/14/2016
32.16331099,-110.9211417,9/14/2016
32.13444609,-110.9680748,9/14/2016
32.13427199,-110.9682449,9/14/2016
32.13417764,-110.9681152,9/14/2016
32.14861284,-110.935182,9/14/2016
32.14858697,-110.9432887,9/14/2016
32.14856568,-110.9433299,9/14/2016
32.14882193,-110.9436226,9/14/2016
32.14875778,-110.9436709,9/14/2016
32.14855578,-110.9436169,9/14/2016
32.16309809,-110.9332443,9/14/2016
32.16337306,-110.9261139,9/14/2016
32.16339577,-110.9264513,9/14/2016
32.16304008,-110.9264962,9/14/2016
32.16299399,-110.9261682,9/14/2016
32.16336786,-110.9333203,9/14/2016
32.1613171,-110.932706,9/14/2016
32.19977645,-110.9560214,9/14/2016
32.19948784,-110.9562558,9/14/2016
32.19972858,-110.9563076,9/14/2016
32.15956515,-111.0073863,9/14/2016
32.15966545,-111.0068969,9/14/2016
32.15922789,-111.0068849,9/14/2016
32.15914212,-111.0073984,9/14/2016
32.13401903,-111.0029506,9/14/2016
32.13354999,-110.9776017,9/15/2016
32.14171215,-110.9436084,9/15/2016
32.14123704,-110.9433217,9/15/2016
32.14149968,-110.9349227,9/15/2016
32.14124956,-110.9346202,9/15/2016
32.15609456,-110.9432785,9/15/2016
32.16137468,-110.932238,9/15/2016
32.1617005,-110.9327283,9/15/2016
32.1621045,-110.9330992,9/15/2016
32.17734399,-110.9413297,9/15/2016
32.17718499,-110.9415897,9/15/2016
32.178173,-110.9416127,9/15/2016
32.178703,-110.9416417,9/15/2016
32.179025,-110.9413467,9/15/2016
32.179221,-110.9417467,9/15/2016
32.179622,-110.9416467,9/15/2016
32.179586,-110.9420097,9/15/2016
32.1800305,-110.9421333,9/15/2016
32.18033439,-110.9439,9/15/2016
32.13292793,-110.9776077,9/15/2016
32.13233399,-110.9775867,9/15/2016
